Round,Subset,0,1,2,3,4,5,6,7,8,9
1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,Aggregated,0.007,0.409,0.086,0.004,0.363,0.015,0.317,0.106,0.244,0.206
2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,Aggregated,0.271,0.178,0.021,0.069,0.232,0.218,0.062,0.207,0.515,0.432
3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003,0.0
3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,9,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0
3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,Aggregated,0.566,0.31,0.084,0.186,0.32,0.264,0.153,0.118,0.407,0.229
4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014,0.0
4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.0
4,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.0
4,7,0.103,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.393,0.0
4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0
4,9,0.0,0.0,0.0,0.022,0.0,0.0,0.019,0.0,0.999,0.0
4,10,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0
4,Aggregated,0.531,0.251,0.042,0.161,0.183,0.272,0.433,0.249,0.519,0.312
5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0
5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.078,0.001
5,5,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.011,0.007
5,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.077,0.002
5,7,0.228,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.131,0.059
5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.106,0.0
5,9,0.0,0.0,0.045,0.002,0.152,0.026,0.005,0.015,0.999,0.0
5,10,0.0,0.0,0.0,0.0,0.028,0.0,0.003,0.0,0.0,1.0
5,Aggregated,0.501,0.352,0.132,0.067,0.437,0.3,0.312,0.289,0.486,0.353
6,1,1.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0
6,2,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4,0.079,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.201,0.011
6,5,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,0.148,0.009
6,6,0.152,0.018,0.0,0.0,0.0,0.998,0.0,0.0,0.119,0.122
6,7,0.131,0.053,0.0,0.0,0.0,0.0,0.998,0.005,0.389,0.075
6,8,0.001,0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.144,0.01
6,9,0.0,0.0,0.004,0.083,0.117,0.001,0.371,0.048,0.992,0.0
6,10,0.0,0.0,0.0,0.006,0.101,0.006,0.0,0.0,0.0,0.999
6,Aggregated,0.515,0.361,0.129,0.143,0.477,0.141,0.377,0.395,0.481,0.408
7,1,0.999,0.0,0.0,0.007,0.019,0.02,0.118,0.0,0.0,0.0
7,2,0.0,0.999,0.001,0.002,0.151,0.0,0.0,0.0,0.0,0.0
7,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
7,4,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.262,0.001
7,5,0.0,0.004,0.0,0.0,0.998,0.0,0.0,0.0,0.058,0.05
7,6,0.014,0.041,0.0,0.0,0.0,0.999,0.0,0.0,0.221,0.114
7,7,0.002,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.273,0.031
7,8,0.0,0.003,0.0,0.0,0.0,0.0,0.0,1.0,0.124,0.0
7,9,0.0,0.0,0.003,0.003,0.27,0.073,0.167,0.159,0.994,0.0
7,10,0.0,0.0,0.008,0.126,0.212,0.003,0.008,0.012,0.0,0.997
7,Aggregated,0.433,0.38,0.088,0.204,0.495,0.175,0.466,0.368,0.496,0.391
8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0
8,2,0.0,1.0,0.133,0.007,0.112,0.0,0.029,0.022,0.0,0.0
8,3,0.009,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0
8,4,0.131,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.145,0.039
8,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015,0.04
8,6,0.065,0.017,0.0,0.0,0.0,0.999,0.0,0.0,0.318,0.01
8,7,0.108,0.062,0.0,0.0,0.0,0.0,0.998,0.0,0.286,0.097
8,8,0.009,0.004,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.019
8,9,0.0,0.0,0.004,0.016,0.362,0.008,0.012,0.074,0.998,0.0
8,10,0.008,0.0,0.015,0.046,0.442,0.021,0.002,0.04,0.0,0.997
8,Aggregated,0.532,0.424,0.218,0.13,0.458,0.203,0.396,0.401,0.417,0.42
9,1,1.0,0.0,0.0,0.0,0.038,0.057,0.165,0.0,0.0,0.0
9,2,0.034,0.998,0.044,0.002,0.31,0.003,0.011,0.033,0.001,0.0
9,3,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.058,0.002
9,4,0.012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.122,0.008
9,5,0.0,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.114,0.034
9,6,0.084,0.191,0.0,0.0,0.0,0.999,0.0,0.0,0.238,0.106
9,7,0.062,0.019,0.0,0.0,0.0,0.0,0.999,0.0,0.374,0.085
9,8,0.007,0.019,0.0,0.0,0.0,0.0,0.0,1.0,0.198,0.0
9,9,0.0,0.0,0.018,0.015,0.272,0.028,0.085,0.033,0.996,0.0
9,10,0.04,0.0,0.001,0.01,0.173,0.04,0.024,0.0,0.006,0.999
9,Aggregated,0.469,0.457,0.129,0.105,0.461,0.284,0.499,0.373,0.514,0.428
10,1,0.999,0.0,0.003,0.0,0.099,0.064,0.122,0.012,0.0,0.0
10,2,0.055,0.999,0.177,0.005,0.129,0.021,0.006,0.034,0.002,0.0
10,3,0.0,0.025,0.999,0.0,0.0,0.0,0.0,0.0,0.043,0.005
10,4,0.037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.243,0.03
10,5,0.0,0.215,0.0,0.0,0.995,0.0,0.0,0.0,0.079,0.122
10,6,0.104,0.042,0.0,0.0,0.0,0.999,0.0,0.0,0.25,0.238
10,7,0.08,0.013,0.0,0.0,0.0,0.0,0.999,0.0,0.276,0.029
10,8,0.034,0.03,0.0,0.0,0.0,0.0,0.0,0.995,0.402,0.033
10,9,0.0,0.0,0.009,0.002,0.282,0.008,0.211,0.071,0.997,0.0
10,10,0.071,0.0,0.035,0.019,0.265,0.094,0.034,0.009,0.02,0.999
10,Aggregated,0.464,0.501,0.198,0.115,0.36,0.289,0.473,0.434,0.477,0.472
11,1,1.0,0.002,0.01,0.012,0.007,0.027,0.103,0.01,0.0,0.001
11,2,0.042,0.995,0.122,0.006,0.411,0.001,0.011,0.137,0.009,0.0
11,3,0.001,0.033,0.998,0.0,0.0,0.0,0.0,0.0,0.121,0.071
11,4,0.149,0.003,0.0,1.0,0.0,0.0,0.0,0.0,0.168,0.121
11,5,0.0,0.103,0.0,0.0,0.996,0.0,0.0,0.0,0.238,0.109
11,6,0.093,0.078,0.0,0.0,0.0,0.999,0.0,0.0,0.259,0.284
11,7,0.267,0.041,0.0,0.0,0.0,0.0,0.998,0.016,0.361,0.082
11,8,0.027,0.148,0.0,0.0,0.0,0.0,0.0,0.995,0.289,0.104
11,9,0.0,0.0,0.019,0.022,0.25,0.043,0.429,0.137,0.993,0.0
11,10,0.086,0.0,0.069,0.059,0.273,0.029,0.005,0.043,0.01,0.999
11,Aggregated,0.467,0.468,0.265,0.153,0.308,0.203,0.46,0.473,0.494,0.515
12,1,1.0,0.0,0.004,0.004,0.096,0.008,0.127,0.004,0.0,0.003
12,2,0.075,0.998,0.215,0.045,0.219,0.03,0.002,0.108,0.003,0.0
12,3,0.005,0.026,1.0,0.0,0.0,0.0,0.0,0.0,0.072,0.007
12,4,0.054,0.015,0.0,1.0,0.0,0.0,0.0,0.0,0.214,0.088
12,5,0.0,0.034,0.0,0.0,0.998,0.0,0.0,0.0,0.186,0.065
12,6,0.125,0.125,0.0,0.0,0.0,0.999,0.0,0.0,0.202,0.162
12,7,0.225,0.042,0.0,0.0,0.0,0.0,0.997,0.017,0.435,0.224
12,8,0.028,0.097,0.0,0.0,0.0,0.0,0.0,0.999,0.219,0.026
12,9,0.0,0.0,0.202,0.012,0.218,0.085,0.096,0.135,0.997,0.0
12,10,0.096,0.0,0.008,0.018,0.298,0.076,0.033,0.063,0.049,1.0
12,Aggregated,0.461,0.516,0.236,0.145,0.375,0.274,0.444,0.444,0.51,0.496
13,1,1.0,0.001,0.0,0.005,0.003,0.004,0.02,0.009,0.0,0.001
13,2,0.092,0.999,0.299,0.026,0.103,0.047,0.054,0.076,0.01,0.0
13,3,0.001,0.027,0.999,0.0,0.0,0.0,0.0,0.0,0.035,0.022
13,4,0.091,0.014,0.0,0.999,0.0,0.0,0.0,0.0,0.255,0.054
13,5,0.0,0.007,0.0,0.0,1.0,0.0,0.0,0.0,0.041,0.059
13,6,0.085,0.011,0.0,0.0,0.0,0.999,0.0,0.0,0.208,0.069
13,7,0.149,0.02,0.0,0.0,0.0,0.0,0.998,0.012,0.327,0.17
13,8,0.172,0.073,0.0,0.0,0.0,0.0,0.0,0.997,0.216,0.011
13,9,0.0,0.0,0.069,0.026,0.204,0.044,0.049,0.129,0.999,0.0
13,10,0.142,0.0,0.077,0.012,0.296,0.09,0.016,0.059,0.066,0.999
13,Aggregated,0.508,0.465,0.267,0.154,0.316,0.315,0.428,0.468,0.487,0.513
14,1,0.991,0.004,0.009,0.004,0.052,0.044,0.302,0.06,0.0,0.001
14,2,0.037,0.998,0.12,0.019,0.205,0.155,0.013,0.134,0.031,0.0
14,3,0.001,0.067,1.0,0.0,0.0,0.0,0.0,0.0,0.044,0.036
14,4,0.041,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.067,0.109
14,5,0.0,0.065,0.0,0.0,0.997,0.0,0.0,0.0,0.074,0.195
14,6,0.241,0.008,0.0,0.0,0.0,0.999,0.0,0.0,0.19,0.059
14,7,0.134,0.038,0.0,0.0,0.0,0.0,0.998,0.012,0.376,0.16
14,8,0.201,0.022,0.0,0.001,0.0,0.0,0.0,0.996,0.308,0.002
14,9,0.0,0.001,0.179,0.083,0.103,0.005,0.048,0.104,0.999,0.0
14,10,0.145,0.0,0.085,0.062,0.335,0.155,0.015,0.061,0.025,0.998
14,Aggregated,0.468,0.492,0.273,0.174,0.339,0.315,0.445,0.455,0.501,0.507
15,1,1.0,0.006,0.023,0.027,0.007,0.091,0.063,0.015,0.0,0.0
15,2,0.046,0.998,0.13,0.025,0.282,0.066,0.021,0.115,0.01,0.0
15,3,0.005,0.078,1.0,0.0,0.0,0.0,0.0,0.0,0.071,0.064
15,4,0.093,0.057,0.0,0.999,0.0,0.0,0.0,0.0,0.286,0.114
15,5,0.001,0.034,0.0,0.0,0.998,0.0,0.0,0.0,0.185,0.127
15,6,0.166,0.174,0.0,0.0,0.0,0.999,0.0,0.0,0.271,0.198
15,7,0.266,0.049,0.001,0.0,0.0,0.0,0.998,0.046,0.329,0.183
15,8,0.054,0.131,0.0,0.0,0.0,0.0,0.0,0.997,0.357,0.037
15,9,0.0,0.003,0.134,0.027,0.174,0.053,0.124,0.158,0.999,0.0
15,10,0.14,0.0,0.173,0.042,0.151,0.183,0.059,0.082,0.007,0.999
15,Aggregated,0.459,0.529,0.291,0.157,0.294,0.315,0.451,0.465,0.535,0.498
16,1,0.996,0.008,0.046,0.023,0.011,0.081,0.243,0.054,0.0,0.006
16,2,0.161,0.994,0.158,0.035,0.335,0.065,0.135,0.112,0.034,0.0
16,3,0.0,0.008,0.999,0.0,0.0,0.0,0.0,0.002,0.08,0.051
16,4,0.056,0.011,0.0,1.0,0.0,0.0,0.0,0.0,0.225,0.005
16,5,0.001,0.104,0.0,0.0,0.998,0.0,0.0,0.0,0.165,0.124
16,6,0.248,0.002,0.0,0.0,0.0,0.999,0.0,0.0,0.206,0.207
16,7,0.303,0.076,0.001,0.0,0.0,0.0,0.998,0.006,0.422,0.077
16,8,0.106,0.169,0.0,0.0,0.0,0.0,0.0,0.998,0.348,0.019
16,9,0.0,0.0,0.036,0.02,0.353,0.016,0.269,0.225,0.994,0.0
16,10,0.134,0.0,0.174,0.042,0.238,0.063,0.094,0.089,0.053,0.996
16,Aggregated,0.49,0.477,0.271,0.138,0.325,0.264,0.523,0.478,0.554,0.464
17,1,1.0,0.007,0.063,0.002,0.013,0.097,0.114,0.048,0.0,0.0
17,2,0.158,0.999,0.131,0.027,0.213,0.105,0.011,0.091,0.017,0.0
17,3,0.0,0.112,0.999,0.0,0.0,0.0,0.0,0.0,0.081,0.037
17,4,0.113,0.015,0.0,1.0,0.0,0.0,0.0,0.0,0.148,0.062
17,5,0.0,0.217,0.0,0.0,0.998,0.0,0.0,0.0,0.212,0.103
17,6,0.316,0.228,0.0,0.0,0.0,0.996,0.0,0.0,0.224,0.202
17,7,0.254,0.102,0.0,0.0,0.0,0.0,0.997,0.046,0.418,0.248
17,8,0.059,0.159,0.0,0.0,0.0,0.0,0.001,0.997,0.272,0.126
17,9,0.0,0.001,0.069,0.03,0.263,0.046,0.244,0.124,0.998,0.0
17,10,0.112,0.0,0.136,0.036,0.323,0.17,0.099,0.065,0.042,0.998
17,Aggregated,0.469,0.565,0.313,0.123,0.311,0.335,0.46,0.47,0.491,0.493
18,1,1.0,0.008,0.006,0.012,0.125,0.09,0.067,0.016,0.0,0.011
18,2,0.102,0.997,0.131,0.055,0.37,0.081,0.119,0.09,0.014,0.0
18,3,0.0,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.074,0.029
18,4,0.155,0.115,0.0,0.999,0.0,0.0,0.0,0.0,0.148,0.16
18,5,0.002,0.159,0.0,0.0,0.998,0.0,0.0,0.0,0.147,0.094
18,6,0.243,0.035,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.08
18,7,0.378,0.045,0.002,0.0,0.0,0.0,0.995,0.04,0.422,0.208
18,8,0.214,0.191,0.0,0.0,0.0,0.0,0.0,0.999,0.281,0.031
18,9,0.0,0.001,0.167,0.005,0.168,0.102,0.326,0.171,0.996,0.0
18,10,0.202,0.0,0.102,0.051,0.303,0.144,0.089,0.064,0.047,0.998
18,Aggregated,0.498,0.588,0.239,0.137,0.402,0.334,0.487,0.433,0.473,0.466
19,1,0.999,0.005,0.008,0.014,0.091,0.047,0.159,0.02,0.0,0.002
19,2,0.178,0.998,0.262,0.08,0.054,0.083,0.108,0.144,0.042,0.0
19,3,0.007,0.121,0.999,0.0,0.0,0.0,0.0,0.002,0.031,0.142
19,4,0.037,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.072,0.042
19,5,0.002,0.141,0.0,0.0,0.998,0.0,0.0,0.0,0.044,0.148
19,6,0.141,0.061,0.0,0.0,0.0,0.999,0.0,0.0,0.268,0.33
19,7,0.19,0.034,0.002,0.0,0.0,0.0,0.999,0.018,0.352,0.257
19,8,0.118,0.111,0.0,0.0,0.0,0.0,0.002,1.0,0.209,0.008
19,9,0.0,0.003,0.035,0.043,0.203,0.182,0.287,0.206,0.996,0.0
19,10,0.17,0.0,0.126,0.086,0.089,0.06,0.051,0.067,0.055,1.0
19,Aggregated,0.493,0.559,0.261,0.181,0.298,0.295,0.504,0.475,0.468,0.549
20,1,0.999,0.002,0.003,0.01,0.054,0.016,0.123,0.016,0.0,0.004
20,2,0.149,0.996,0.167,0.118,0.303,0.149,0.068,0.162,0.03,0.0
20,3,0.002,0.035,1.0,0.0,0.0,0.0,0.0,0.003,0.042,0.059
20,4,0.046,0.063,0.0,0.999,0.0,0.0,0.0,0.0,0.231,0.148
20,5,0.001,0.018,0.0,0.0,0.999,0.0,0.0,0.0,0.067,0.07
20,6,0.157,0.191,0.0,0.0,0.0,0.997,0.0,0.0,0.377,0.153
20,7,0.305,0.303,0.001,0.0,0.0,0.0,0.995,0.045,0.363,0.321
20,8,0.221,0.103,0.001,0.0,0.0,0.0,0.005,0.997,0.26,0.019
20,9,0.0,0.003,0.103,0.111,0.281,0.074,0.304,0.209,0.995,0.0
20,10,0.164,0.0,0.18,0.07,0.347,0.06,0.033,0.123,0.04,0.998
20,Aggregated,0.479,0.525,0.26,0.232,0.394,0.254,0.446,0.48,0.527,0.49
21,1,0.993,0.014,0.013,0.003,0.13,0.031,0.238,0.071,0.0,0.005
21,2,0.163,0.994,0.118,0.187,0.362,0.132,0.084,0.186,0.052,0.0
21,3,0.013,0.015,0.999,0.0,0.0,0.0,0.0,0.001,0.044,0.021
21,4,0.07,0.034,0.0,1.0,0.0,0.0,0.0,0.0,0.117,0.067
21,5,0.003,0.06,0.0,0.0,0.998,0.0,0.0,0.0,0.161,0.215
21,6,0.297,0.168,0.0,0.0,0.0,0.999,0.0,0.0,0.247,0.242
21,7,0.371,0.107,0.001,0.0,0.0,0.0,0.998,0.102,0.36,0.156
21,8,0.117,0.226,0.003,0.0,0.0,0.0,0.003,0.999,0.244,0.064
21,9,0.0,0.001,0.209,0.046,0.187,0.259,0.15,0.219,0.995,0.0
21,10,0.181,0.0,0.161,0.032,0.261,0.125,0.079,0.088,0.069,0.996
21,Aggregated,0.482,0.534,0.257,0.145,0.388,0.344,0.468,0.466,0.497,0.511
22,1,0.995,0.021,0.027,0.085,0.131,0.111,0.189,0.024,0.0,0.006
22,2,0.099,0.994,0.194,0.066,0.226,0.208,0.15,0.174,0.019,0.0
22,3,0.0,0.015,1.0,0.0,0.0,0.0,0.0,0.001,0.016,0.025
22,4,0.133,0.085,0.0,1.0,0.001,0.0,0.0,0.0,0.172,0.056
22,5,0.044,0.191,0.0,0.001,0.994,0.0,0.0,0.0,0.197,0.193
22,6,0.26,0.113,0.0,0.0,0.0,0.998,0.0,0.0,0.33,0.272
22,7,0.292,0.124,0.0,0.0,0.0,0.001,0.999,0.062,0.318,0.179
22,8,0.112,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.26,0.026
22,9,0.0,0.007,0.134,0.016,0.212,0.233,0.343,0.254,0.99,0.0
22,10,0.232,0.0,0.13,0.037,0.115,0.254,0.124,0.048,0.104,0.998
22,Aggregated,0.468,0.573,0.273,0.164,0.351,0.354,0.489,0.456,0.513,0.47
23,1,0.999,0.043,0.099,0.006,0.089,0.137,0.073,0.039,0.0,0.013
23,2,0.167,0.997,0.208,0.092,0.276,0.079,0.048,0.157,0.051,0.0
23,3,0.02,0.071,0.998,0.0,0.0,0.0,0.0,0.003,0.069,0.148
23,4,0.212,0.075,0.0,1.0,0.0,0.0,0.0,0.0,0.205,0.144
23,5,0.001,0.058,0.0,0.0,0.999,0.0,0.0,0.0,0.158,0.164
23,6,0.282,0.075,0.0,0.0,0.0,0.998,0.0,0.001,0.196,0.212
23,7,0.298,0.227,0.002,0.0,0.0,0.001,0.994,0.09,0.508,0.351
23,8,0.116,0.2,0.003,0.0,0.0,0.001,0.015,0.997,0.277,0.031
23,9,0.0,0.001,0.163,0.034,0.195,0.154,0.22,0.184,0.997,0.002
23,10,0.164,0.0,0.157,0.067,0.199,0.13,0.068,0.126,0.09,0.997
23,Aggregated,0.483,0.523,0.288,0.177,0.376,0.315,0.472,0.448,0.527,0.533
24,1,0.999,0.007,0.004,0.003,0.084,0.039,0.102,0.015,0.0,0.0
24,2,0.191,0.994,0.248,0.148,0.159,0.13,0.081,0.191,0.057,0.0
24,3,0.005,0.16,0.996,0.0,0.0,0.0,0.0,0.001,0.103,0.141
24,4,0.245,0.06,0.0,0.999,0.0,0.0,0.0,0.001,0.257,0.104
24,5,0.022,0.154,0.0,0.001,0.996,0.001,0.0,0.004,0.274,0.202
24,6,0.271,0.274,0.0,0.0,0.0,0.997,0.0,0.001,0.25,0.292
24,7,0.486,0.27,0.004,0.001,0.0,0.003,0.995,0.066,0.297,0.242
24,8,0.18,0.151,0.007,0.0,0.0,0.0,0.009,0.998,0.258,0.08
24,9,0.0,0.012,0.183,0.053,0.058,0.126,0.399,0.256,0.996,0.009
24,10,0.234,0.0,0.089,0.028,0.296,0.125,0.104,0.111,0.125,0.993
24,Aggregated,0.515,0.591,0.276,0.162,0.335,0.307,0.519,0.472,0.509,0.496
25,1,0.999,0.011,0.096,0.009,0.027,0.099,0.189,0.042,0.0,0.002
25,2,0.145,0.993,0.195,0.122,0.299,0.166,0.113,0.169,0.058,0.0
25,3,0.0,0.085,0.999,0.0,0.0,0.0,0.0,0.0,0.119,0.074
25,4,0.147,0.082,0.0,1.0,0.0,0.0,0.0,0.001,0.171,0.085
25,5,0.009,0.132,0.0,0.0,0.998,0.0,0.0,0.0,0.222,0.069
25,6,0.306,0.234,0.0,0.0,0.0,0.995,0.0,0.008,0.266,0.423
25,7,0.324,0.211,0.002,0.0,0.0,0.0,0.999,0.065,0.354,0.225
25,8,0.21,0.131,0.001,0.001,0.0,0.0,0.006,0.997,0.425,0.055
25,9,0.0,0.012,0.079,0.045,0.169,0.142,0.279,0.335,0.995,0.007
25,10,0.212,0.0,0.074,0.051,0.382,0.097,0.102,0.069,0.064,0.999
25,Aggregated,0.484,0.561,0.267,0.191,0.364,0.338,0.475,0.478,0.533,0.5
26,1,0.994,0.018,0.085,0.07,0.024,0.092,0.275,0.061,0.0,0.009
26,2,0.203,0.994,0.144,0.043,0.281,0.094,0.189,0.198,0.054,0.0
26,3,0.006,0.177,0.998,0.001,0.0,0.0,0.0,0.003,0.098,0.138
26,4,0.153,0.258,0.0,0.999,0.0,0.0,0.0,0.002,0.238,0.135
26,5,0.003,0.092,0.0,0.001,0.996,0.0,0.0,0.0,0.262,0.25
26,6,0.345,0.133,0.0,0.0,0.0,0.998,0.0,0.004,0.22,0.194
26,7,0.372,0.128,0.001,0.0,0.0,0.003,0.998,0.06,0.459,0.194
26,8,0.079,0.289,0.008,0.001,0.0,0.0,0.003,0.997,0.458,0.077
26,9,0.0,0.014,0.187,0.076,0.144,0.164,0.239,0.281,0.996,0.005
26,10,0.24,0.0,0.206,0.004,0.162,0.137,0.085,0.097,0.129,0.994
26,Aggregated,0.479,0.578,0.328,0.196,0.31,0.289,0.498,0.472,0.541,0.494
27,1,0.994,0.015,0.035,0.014,0.073,0.127,0.267,0.071,0.0,0.01
27,2,0.206,0.996,0.315,0.073,0.089,0.204,0.072,0.134,0.029,0.0
27,3,0.004,0.074,1.0,0.0,0.0,0.0,0.0,0.001,0.167,0.032
27,4,0.161,0.101,0.0,0.998,0.0,0.0,0.0,0.001,0.288,0.122
27,5,0.002,0.045,0.0,0.0,0.998,0.0,0.0,0.0,0.127,0.095
27,6,0.178,0.213,0.0,0.0,0.0,0.997,0.0,0.0,0.305,0.096
27,7,0.402,0.225,0.007,0.002,0.0,0.001,0.999,0.114,0.34,0.273
27,8,0.09,0.277,0.003,0.002,0.0,0.0,0.012,0.998,0.415,0.069
27,9,0.0,0.008,0.069,0.027,0.304,0.197,0.228,0.232,0.996,0.007
27,10,0.276,0.0,0.283,0.029,0.245,0.151,0.066,0.108,0.137,0.987
